timestep,esc_msg_time_ms,esc_receive_time_ms,force_msg_time_ms,force_receive_time_ms,force_x,force_y,force_z,force_norm,torque_x,torque_y,torque_z,power_current,rotor0_target_thrust,rotor0_rpm,rotor0_esc_current,rotor0_esc_voltage,rotor0_temperature,rotor0_crc_error
5.600014,1782129031621.480469,1782129031620.297607,1782129031619.843994,1782129031620.302002,-0.015000,-0.045000,0.000000,0.047434,0.002000,-0.000800,-0.004800,0.400000,2.519281,7300,120.850000,24.810000,38,52
5.610014,1782129031621.480469,1782129031620.297607,1782129031629.846680,1782129031630.321777,0.030000,-0.045000,-0.030000,0.061847,0.002800,0.001600,-0.002800,0.400000,2.529901,7300,120.850000,24.810000,38,52
5.620012,1782129031632.480469,1782129031640.304932,1782129031629.846680,1782129031630.321777,0.030000,-0.045000,-0.030000,0.061847,0.002800,0.001600,-0.002800,0.400000,2.542084,3728,120.850000,24.840000,38,29
5.630012,1782129031644.480469,1782129031650.298828,1782129031649.844482,1782129031650.303711,0.000000,0.000000,0.060000,0.060000,0.001600,0.000000,-0.004400,0.400000,2.555828,3728,120.850000,24.840000,38,241
5.640011,1782129031652.480469,1782129031660.299805,1782129031659.844727,1782129031660.303711,0.015000,-0.045000,0.000000,0.047434,-0.001600,0.002800,-0.004000,0.400000,2.571122,3728,120.850000,24.840000,38,223
5.650013,1782129031664.480469,1782129031670.295898,1782129031669.843994,1782129031670.299561,0.045000,0.000000,0.000000,0.045000,-0.004000,0.000800,-0.002400,0.400000,2.587963,3728,120.850000,24.840000,38,9
5.660012,1782129031676.480469,1782129031680.305664,1782129031679.842773,1782129031680.310303,0.015000,0.015000,0.000000,0.021213,-0.003600,0.000400,-0.002800,0.400000,2.606332,3728,120.850000,24.840000,38,152
5.670014,1782129031688.480469,1782129031690.296143,1782129031689.844238,1782129031690.299561,0.000000,-0.045000,0.000000,0.045000,0.005600,-0.000800,-0.005600,0.400000,2.626229,3728,120.850000,24.840000,38,30
5.680012,1782129031701.480469,1782129031700.316406,1782129031699.844238,1782129031700.322754,0.045000,0.000000,0.000000,0.045000,0.002000,0.000000,-0.004800,0.400000,2.647628,3728,120.850000,24.840000,38,248
5.690013,1782129031712.480469,1782129031710.299316,1782129031709.847656,1782129031710.303467,0.000000,-0.015000,0.000000,0.015000,0.000800,0.002000,-0.004400,0.400000,2.670530,3828,120.320000,24.800000,38,106
5.700012,1782129031721.480469,1782129031720.304199,1782129031719.845459,1782129031720.309570,0.015000,0.030000,0.030000,0.045000,-0.004400,0.002000,-0.003600,0.400000,2.694913,3828,120.320000,24.800000,38,109
5.710013,1782129031732.480469,1782129031730.302979,1782129031719.845459,1782129031720.309570,0.015000,0.030000,0.030000,0.045000,-0.004400,0.002000,-0.003600,0.400000,2.720770,3871,120.360000,24.810000,38,186
5.720021,1782129031741.480469,1782129031740.305420,1782129031739.844238,1782129031740.310547,0.015000,0.000000,0.030000,0.033541,-0.003600,0.003600,-0.002400,0.400000,2.748103,3871,120.360000,24.810000,38,153
5.730012,1782129031741.480469,1782129031740.305420,1782129031749.845459,1782129031750.307129,0.030000,-0.060000,0.000000,0.067082,0.003200,0.002000,-0.004000,0.400000,2.776825,3871,120.360000,24.810000,38,153
5.740011,1782129031752.480469,1782129031760.296631,1782129031759.845947,1782129031760.300781,0.015000,-0.015000,0.000000,0.021213,-0.001200,0.000000,-0.003600,0.400000,2.806995,3871,120.360000,24.810000,38,51
5.750012,1782129031764.480469,1782129031770.293945,1782129031769.846924,1782129031770.297607,0.015000,0.000000,-0.030000,0.033541,-0.001600,0.001200,-0.002800,0.400000,2.838573,3871,120.360000,24.810000,38,167
5.760012,1782129031776.480469,1782129031780.302490,1782129031779.845703,1782129031780.306641,-0.030000,-0.045000,0.030000,0.061847,0.001200,-0.001200,-0.006800,0.400000,2.871533,3957,120.610000,24.690000,38,83
5.770013,1782129031784.480469,1782129031790.295654,1782129031789.845947,1782129031790.299316,-0.015000,0.000000,0.000000,0.015000,0.000000,-0.000800,-0.005200,0.400000,2.905864,3957,120.610000,24.690000,38,186
5.780011,1782129031796.480469,1782129031800.296387,1782129031799.847900,1782129031800.300537,0.030000,-0.090000,0.030000,0.099499,0.003600,0.001200,-0.006800,0.400000,2.941534,4014,120.810000,24.830000,38,208
5.790015,1782129031808.480469,1782129031810.294678,1782129031809.846680,1782129031810.298340,0.015000,0.030000,0.030000,0.045000,-0.002400,0.001200,-0.003200,0.400000,2.978549,4014,120.810000,24.830000,38,213
5.800011,1782129031816.480469,1782129031820.297119,1782129031809.846680,1782129031810.298340,0.015000,0.030000,0.030000,0.045000,-0.002400,0.001200,-0.003200,0.400000,3.016840,4014,120.810000,24.830000,38,45
5.810013,1782129031828.480469,1782129031830.300537,1782129031829.847412,1782129031830.304688,0.030000,0.045000,-0.030000,0.061847,-0.002400,0.001200,-0.007600,0.400000,3.056435,4257,121.010000,24.770000,38,0
5.820013,1782129031841.480469,1782129031840.301514,1782129031839.845947,1782129031840.305420,0.030000,-0.030000,0.030000,0.051962,0.000000,0.002800,-0.002000,0.400000,3.097283,4257,121.010000,24.770000,38,185
5.830012,1782129031852.480469,1782129031850.302490,1782129031849.847412,1782129031850.306641,-0.015000,-0.015000,0.030000,0.036742,-0.002400,-0.000400,-0.005600,0.400000,3.139364,4257,121.010000,24.770000,38,238
5.840012,1782129031861.480469,1782129031860.296387,1782129031859.845459,1782129031860.300049,0.000000,0.030000,0.000000,0.030000,-0.006400,-0.000800,-0.005600,0.400000,3.182660,4257,121.010000,24.770000,38,98
5.850011,1782129031861.480469,1782129031860.296387,1782129031869.845947,1782129031870.296631,-0.015000,-0.045000,0.000000,0.047434,0.000800,-0.000400,-0.003200,0.400000,3.227135,4257,121.010000,24.770000,38,98
5.860011,1782129031872.480469,1782129031880.296143,1782129031879.849121,1782129031880.300781,-0.015000,-0.075000,0.030000,0.082158,0.006400,-0.002000,-0.006000,0.400000,3.272777,4257,121.010000,24.770000,38,164
5.870011,1782129031884.480469,1782129031890.353516,1782129031889.846191,1782129031890.357178,0.030000,0.015000,0.030000,0.045000,0.001200,-0.001200,-0.006400,0.400000,3.319556,4257,121.010000,24.770000,38,39
5.880011,1782129031896.480469,1782129031900.296387,1782129031899.848145,1782129031900.299805,0.030000,0.000000,-0.030000,0.042426,0.000400,0.003200,-0.006000,0.400000,3.367440,4657,119.600000,24.480000,38,146
5.890015,1782129031908.480469,1782129031910.294922,1782129031899.848145,1782129031900.299805,0.030000,0.000000,-0.030000,0.042426,0.000400,0.003200,-0.006000,0.400000,3.416424,4757,119.480000,24.710000,38,0
5.900012,1782129031916.480469,1782129031920.298584,1782129031919.887695,1782129031920.302490,0.015000,-0.030000,0.000000,0.033541,-0.001600,0.001200,-0.007600,0.400000,3.466432,4757,119.480000,24.710000,38,255
5.910012,1782129031928.480469,1782129031930.306152,1782129031929.846680,1782129031930.310059,0.000000,-0.060000,0.030000,0.067082,0.001600,0.004400,-0.012400,0.500000,3.517475,4828,119.680000,24.770000,38,0
5.920012,1782129031936.480469,1782129031940.300293,1782129031939.846924,1782129031940.303955,0.015000,-0.015000,0.000000,0.021213,-0.003600,0.003600,-0.007200,0.500000,3.569513,4828,119.680000,24.770000,38,130
5.930012,1782129031948.480469,1782129031950.306152,1782129031949.846924,1782129031950.311768,0.015000,0.075000,0.000000,0.076485,-0.008000,0.001200,0.001600,0.500000,3.622514,4828,119.680000,24.770000,38,56
5.940011,1782129031961.480469,1782129031960.302979,1782129031959.847412,1782129031960.307617,0.015000,0.000000,0.000000,0.015000,-0.001200,-0.000800,0.001200,0.500000,3.676450,4828,119.680000,24.770000,38,117
5.950012,1782129031961.480469,1782129031960.302979,1782129031969.899902,1782129031970.299072,-0.045000,-0.105000,0.030000,0.118110,0.012400,-0.002800,-0.008400,0.500000,3.731297,4828,119.680000,24.770000,38,117
5.960011,1782129031972.480469,1782129031980.303955,1782129031979.845703,1782129031980.309082,0.000000,-0.165000,0.000000,0.165000,0.010000,-0.002000,-0.008400,0.500000,3.787011,5000,119.920000,24.700000,38,154
5.970013,1782129031984.480469,1782129031990.297363,1782129031989.898926,1782129031990.301025,-0.015000,0.015000,0.060000,0.063640,-0.004000,0.000800,-0.008000,0.500000,3.843580,5000,119.920000,24.700000,38,177
5.980011,1782129031996.480469,1782129032000.308350,1782129031989.898926,1782129031990.301025,-0.015000,0.015000,0.060000,0.063640,-0.004000,0.000800,-0.008000,0.500000,3.900943,5000,119.920000,24.700000,38,170
5.990012,1782129032004.480469,1782129032010.298828,1782129032009.906006,1782129032010.304199,0.030000,-0.135000,-0.030000,0.141510,0.006000,0.001600,-0.008400,0.500000,3.959100,5000,119.920000,24.700000,38,48
6.000011,1782129032016.480469,1782129032020.371826,1782129032019.848389,1782129032020.379395,0.030000,0.030000,-0.030000,0.051962,-0.002000,0.001600,-0.002800,0.500000,4.017993,5214,120.320000,24.740000,38,132
6.010014,1782129032024.480469,1782129032030.304688,1782129032029.846680,1782129032030.308838,0.030000,0.090000,0.000000,0.094868,-0.006800,0.003200,-0.007200,0.500000,4.077621,5214,120.320000,24.740000,38,49
6.020014,1782129032036.480469,1782129032040.317627,1782129032039.858887,1782129032040.322754,0.015000,0.090000,0.030000,0.096047,-0.008400,0.003600,-0.002400,0.500000,4.137913,5328,120.400000,24.770000,39,96
6.030015,1782129032048.480469,1782129032050.305664,1782129032049.847656,1782129032050.309814,0.030000,-0.030000,0.030000,0.051962,-0.002000,0.002400,-0.003600,0.500000,4.198852,5328,120.400000,24.770000,39,26
6.040011,1782129032061.480469,1782129032060.319336,1782129032059.853027,1782129032060.325195,-0.030000,-0.060000,0.000000,0.067082,0.005200,-0.000400,-0.007200,0.500000,4.260384,5328,120.400000,24.770000,39,111
6.050013,1782129032068.480469,1782129032070.296143,1782129032069.847656,1782129032070.300293,-0.030000,-0.090000,0.060000,0.112250,0.006000,-0.003200,-0.008400,0.500000,4.322526,5585,120.450000,24.640000,38,0
6.060015,1782129032081.480469,1782129032080.305908,1782129032079.844238,1782129032080.311523,-0.045000,-0.030000,0.000000,0.054083,0.001600,-0.004000,0.000400,0.500000,4.385214,5585,120.450000,24.640000,38,194
6.070011,1782129032081.480469,1782129032080.305908,1782129032079.844238,1782129032080.311523,-0.045000,-0.030000,0.000000,0.054083,0.001600,-0.004000,0.000400,0.500000,4.448372,5585,120.450000,24.640000,38,194
6.080011,1782129032092.480469,1782129032100.295166,1782129032099.845459,1782129032100.299561,-0.030000,-0.045000,0.030000,0.061847,0.003200,-0.001200,-0.002800,0.500000,4.512030,5585,120.450000,24.640000,38,170
6.090011,1782129032104.480469,1782129032110.294678,1782129032109.844727,1782129032110.298340,0.015000,-0.210000,0.000000,0.210535,0.018000,-0.001600,-0.010400,0.500000,4.576133,5585,120.450000,24.640000,38,111
6.100011,1782129032116.480469,1782129032120.294434,1782129032119.844238,1782129032120.297607,0.015000,-0.240000,-0.030000,0.242332,0.020400,0.001600,-0.006800,0.500000,4.640641,5828,120.610000,24.760000,38,11
6.110012,1782129032124.480469,1782129032130.301270,1782129032129.846191,1782129032130.304932,0.015000,-0.150000,0.030000,0.153704,0.012000,0.004800,-0.011200,0.600000,4.705523,5828,120.610000,24.760000,38,224
6.120011,1782129032136.480469,1782129032140.300537,1782129032139.844238,1782129032140.304932,0.045000,0.015000,0.000000,0.047434,-0.004800,0.005600,-0.002400,0.600000,4.770727,5828,120.610000,24.760000,38,129
6.130020,1782129032144.480469,1782129032150.294922,1782129032149.844238,1782129032150.298828,0.000000,0.090000,0.000000,0.090000,-0.012800,0.001600,-0.002400,0.600000,4.836299,5828,120.610000,24.760000,38,187
6.140013,1782129032156.480469,1782129032160.333740,1782129032159.844482,1782129032160.342285,-0.030000,0.105000,0.030000,0.113248,-0.015200,-0.003200,-0.002000,0.600000,4.902029,5828,120.610000,24.760000,38,173
6.150013,1782129032168.480469,1782129032170.326904,1782129032169.843994,1782129032170.334961,-0.060000,0.165000,0.030000,0.178115,-0.012000,-0.007200,-0.006800,0.600000,4.968030,5828,120.610000,24.760000,38,165
6.160012,1782129032181.480469,1782129032180.302734,1782129032169.843994,1782129032170.334961,-0.060000,0.165000,0.030000,0.178115,-0.012000,-0.007200,-0.006800,0.600000,5.034221,5828,120.610000,24.760000,38,43
6.170010,1782129032192.480469,1782129032190.300049,1782129032189.870850,1782129032190.304932,-0.015000,0.015000,-0.030000,0.036742,-0.002800,0.000800,0.000000,0.600000,5.100566,6271,120.530000,24.680000,38,223
6.180022,1782129032192.480469,1782129032190.300049,1782129032199.906494,1782129032200.295410,-0.045000,-0.105000,0.000000,0.114237,0.009200,-0.002400,-0.008800,0.600000,5.167117,6271,120.530000,24.680000,38,223
6.190011,1782129032204.480469,1782129032210.337646,1782129032209.848145,1782129032210.345459,-0.015000,-0.225000,0.030000,0.227486,0.015200,-0.001200,-0.012000,0.600000,5.233608,6271,120.530000,24.680000,38,84
6.200011,1782129032212.480469,1782129032220.301514,1782129032219.881348,1782129032220.306152,0.015000,-0.285000,0.090000,0.299249,0.016000,0.002800,-0.009600,0.600000,5.300219,6414,120.530000,24.790000,38,94
6.210012,1782129032224.480469,1782129032230.295654,1782129032229.847168,1782129032230.306396,0.030000,-0.285000,0.030000,0.288141,0.016400,0.005200,-0.000400,0.600000,5.366853,6414,120.530000,24.790000,38,168
6.220011,1782129032232.480469,1782129032240.300049,1782129032239.847900,1782129032240.304932,0.030000,-0.315000,0.060000,0.322064,0.018800,0.004400,0.000800,0.600000,5.433453,6485,120.400000,24.630000,38,199
6.230016,1782129032244.480469,1782129032250.295166,1782129032249.846924,1782129032250.298584,0.000000,-0.420000,0.030000,0.421070,0.024400,0.002000,-0.000800,0.600000,5.500034,6485,120.400000,24.630000,38,105
6.240014,1782129032256.480469,1782129032260.330078,1782129032259.845215,1782129032260.338379,0.015000,-0.480000,0.030000,0.481170,0.029200,0.001600,-0.006800,0.600000,5.566483,6485,120.400000,24.630000,38,57
6.250012,1782129032268.480469,1782129032270.326904,1782129032259.845215,1782129032260.338379,0.015000,-0.480000,0.030000,0.481170,0.029200,0.001600,-0.006800,0.600000,5.632803,6485,120.400000,24.630000,38,123
6.260013,1782129032276.480469,1782129032280.302979,1782129032279.844238,1782129032280.309814,0.000000,-0.405000,-0.030000,0.406110,0.022400,0.002000,-0.001200,0.600000,5.698982,6485,120.400000,24.630000,38,215
6.270020,1782129032288.480469,1782129032290.371826,1782129032289.845459,1782129032290.378418,-0.030000,-0.480000,0.000000,0.480937,0.026800,0.001200,-0.010800,0.600000,5.764999,6800,120.160000,24.790000,38,0
6.280015,1782129032301.480469,1782129032300.312256,1782129032299.844482,1782129032300.317383,-0.015000,-0.510000,0.060000,0.513736,0.033200,0.002400,-0.017200,0.600000,5.830710,6800,120.160000,24.790000,38,175
6.290011,1782129032301.480469,1782129032300.312256,1782129032309.845703,1782129032310.299072,0.015000,-0.420000,-0.060000,0.424529,0.025600,0.006400,-0.007200,0.600000,5.896166,6800,120.160000,24.790000,38,175
6.300012,1782129032312.480469,1782129032320.304932,1782129032319.847168,1782129032320.310547,0.060000,-0.345000,-0.120000,0.370169,0.017200,0.006800,-0.018800,0.600000,5.961349,6957,120.450000,24.770000,39,216
6.310015,1782129032324.480469,1782129032330.297607,1782129032329.845703,1782129032330.306396,0.015000,-0.225000,-0.090000,0.242796,0.010400,0.001200,-0.012000,0.900000,6.026217,6957,120.450000,24.770000,39,1
6.320054,1782129032332.480469,1782129032340.324463,1782129032339.847168,1782129032340.332275,-0.030000,-0.045000,-0.060000,0.080777,-0.000400,-0.003600,-0.009600,0.900000,6.090946,6957,120.450000,24.770000,39,127
6.330012,1782129032344.480469,1782129032350.342773,1782129032349.904297,1782129032350.347168,-0.015000,0.075000,-0.030000,0.082158,-0.007600,-0.003600,-0.014400,0.900000,6.154757,6957,120.450000,24.770000,39,231
6.340014,1782129032356.480469,1782129032360.308594,1782129032349.904297,1782129032350.347168,-0.015000,0.075000,-0.030000,0.082158,-0.007600,-0.003600,-0.014400,0.900000,6.218411,7685,120.530000,24.700000,38,169
6.350011,1782129032364.480469,1782129032370.302490,1782129032369.807861,1782129032370.308350,-0.015000,-0.090000,-0.060000,0.109202,0.004000,0.006000,-0.006000,0.900000,6.281570,7685,120.530000,24.700000,38,126
6.360015,1782129032376.480469,1782129032380.299561,1782129032379.910156,1782129032380.303711,0.060000,-0.210000,0.060000,0.226495,0.012000,0.003200,-0.007600,0.900000,6.344273,7771,120.490000,24.750000,39,45
6.370015,1782129032388.480469,1782129032390.325195,1782129032389.846924,1782129032390.333984,0.060000,-0.060000,0.000000,0.084853,0.004400,-0.003600,-0.004400,0.900000,6.406426,7771,120.490000,24.750000,39,127
6.380012,1782129032401.480469,1782129032400.305176,1782129032399.846924,1782129032400.309814,0.000000,0.120000,-0.060000,0.134164,-0.008400,-0.003600,-0.005200,0.900000,6.467988,7771,120.490000,24.750000,39,235
6.390014,1782129032412.480469,1782129032410.297119,1782129032409.902100,1782129032410.300537,0.000000,0.165000,-0.090000,0.187949,-0.009600,0.003600,-0.005600,0.900000,6.528991,8000,120.490000,24.790000,38,68
6.400012,1782129032421.480469,1782129032420.329590,1782129032419.847656,1782129032420.321045,0.015000,-0.045000,0.060000,0.076485,0.002400,0.005600,-0.003600,0.900000,6.589340,8000,120.490000,24.790000,38,196
6.410016,1782129032432.480469,1782129032430.302979,1782129032429.849365,1782129032430.305908,-0.015000,-0.150000,0.120000,0.192678,0.006800,-0.002000,-0.004800,0.900000,6.649073,8114,120.400000,24.710000,38,61
6.420020,1782129032441.480469,1782129032440.344238,1782129032439.933350,1782129032440.358154,0.000000,0.045000,0.090000,0.100623,-0.001200,-0.006400,-0.005600,0.900000,6.708113,8114,120.400000,24.710000,38,196
6.430011,1782129032441.480469,1782129032440.344238,1782129032439.933350,1782129032440.358154,0.000000,0.045000,0.090000,0.100623,-0.001200,-0.006400,-0.005600,0.900000,6.766364,8114,120.400000,24.710000,38,196
6.440012,1782129032452.480469,1782129032460.305664,1782129032459.846680,1782129032460.314453,0.030000,-0.120000,-0.030000,0.127279,0.005600,0.004400,-0.004000,0.900000,6.823924,8114,120.400000,24.710000,38,227
6.450015,1782129032464.480469,1782129032470.302490,1782129032469.844727,1782129032470.307617,-0.015000,-0.120000,0.060000,0.135000,0.004400,-0.005600,-0.002000,0.900000,6.880720,8114,120.400000,24.710000,38,68
6.460012,1782129032476.480469,1782129032480.327881,1782129032479.845703,1782129032480.336182,-0.045000,0.105000,0.060000,0.129035,-0.004000,-0.004400,-0.005200,0.900000,6.936679,8357,120.970000,24.770000,38,181
6.470015,1782129032484.480469,1782129032490.306885,1782129032489.843018,1782129032490.313232,0.015000,-0.015000,-0.030000,0.036742,-0.000800,0.007600,-0.008000,0.900000,6.991839,8357,120.970000,24.770000,38,182
6.480014,1782129032496.480469,1782129032500.314209,1782129032499.842529,1782129032500.321289,0.030000,-0.120000,0.000000,0.123693,-0.002800,0.004400,-0.015200,0.900000,7.046113,8471,121.130000,24.790000,38,90
6.490014,1782129032508.480469,1782129032510.315674,1782129032509.843262,1782129032510.322510,-0.015000,0.120000,0.090000,0.150748,-0.015200,-0.003200,-0.002000,0.900000,7.099509,8471,121.130000,24.790000,38,106
6.500014,1782129032521.480469,1782129032520.308838,1782129032519.842041,1782129032520.314697,0.030000,0.135000,0.000000,0.138293,-0.007600,0.003200,0.005200,0.900000,7.151994,8471,121.130000,24.790000,38,160
6.510013,1782129032528.480469,1782129032530.310791,1782129032529.842529,1782129032530.316650,-0.015000,-0.105000,0.030000,0.110227,0.006000,-0.001200,-0.002400,1.100000,7.203530,8657,120.970000,24.780000,38,0
6.520012,1782129032541.480469,1782129032540.306152,1782129032529.842529,1782129032530.316650,-0.015000,-0.105000,0.030000,0.110227,0.006000,-0.001200,-0.002400,1.100000,7.254104,8657,120.970000,24.780000,38,214
6.530011,1782129032552.480469,1782129032550.301270,1782129032549.844238,1782129032550.306641,0.000000,0.090000,0.000000,0.090000,-0.000400,0.000400,0.008400,1.100000,7.303686,8657,120.970000,24.780000,38,156
6.540018,1782129032564.480469,1782129032560.300781,1782129032559.843262,1782129032560.305908,-0.060000,-0.195000,-0.030000,0.206216,0.009200,-0.006800,-0.009200,1.100000,7.352291,8657,120.970000,24.780000,38,12
6.550012,1782129032564.480469,1782129032560.300781,1782129032569.843994,1782129032570.306396,-0.045000,-0.045000,0.030000,0.070356,0.002800,-0.008000,-0.017600,1.100000,7.399790,8657,120.970000,24.780000,38,12
6.560012,1782129032572.480469,1782129032580.302490,1782129032579.845459,1782129032580.307373,0.060000,-0.015000,-0.060000,0.086168,0.003600,0.012800,-0.010800,1.100000,7.446261,8657,120.970000,24.780000,38,19
6.570013,1782129032584.480469,1782129032590.303711,1782129032589.844238,1782129032590.308350,0.090000,-0.090000,-0.030000,0.130767,0.007200,0.008800,0.000400,1.100000,7.491649,8657,120.970000,24.780000,38,31
6.580013,1782129032596.480469,1782129032600.317383,1782129032599.844727,1782129032600.324463,0.030000,0.165000,0.000000,0.167705,-0.006000,0.001600,0.003600,1.100000,7.535928,8857,121.010000,24.780000,38,66
6.590012,1782129032608.480469,1782129032610.306152,1782129032609.844238,1782129032610.311279,0.090000,0.060000,0.000000,0.108167,-0.006800,0.010000,-0.000800,1.100000,7.579072,8928,121.050000,24.660000,38,0
6.600016,1782129032616.480469,1782129032620.316406,1782129032619.843506,1782129032620.323730,-0.060000,-0.075000,0.120000,0.153704,-0.006000,-0.006800,-0.008400,1.100000,7.621086,8928,121.050000,24.660000,38,138
6.610014,1782129032628.480469,1782129032630.325684,1782129032619.843506,1782129032620.323730,-0.060000,-0.075000,0.120000,0.153704,-0.006000,-0.006800,-0.008400,1.100000,7.661904,8971,120.930000,24.760000,39,0
6.620012,1782129032636.480469,1782129032640.312744,1782129032639.843018,1782129032640.319824,0.015000,-0.090000,0.030000,0.096047,-0.002400,0.003600,-0.004400,1.100000,7.701531,8971,120.930000,24.760000,39,40
6.630013,1782129032648.480469,1782129032650.314209,1782129032649.843994,1782129032650.321777,-0.060000,0.045000,0.090000,0.117154,-0.005600,-0.008400,-0.005200,1.100000,7.739963,8971,120.930000,24.760000,39,193
6.640015,1782129032661.480469,1782129032660.309570,1782129032659.845703,1782129032660.315918,0.015000,-0.105000,-0.030000,0.110227,0.003600,0.004000,-0.006800,1.100000,7.777167,8971,120.930000,24.760000,39,243
6.650013,1782129032661.480469,1782129032660.309570,1782129032669.842529,1782129032670.318848,-0.015000,-0.060000,0.060000,0.086168,0.005200,-0.008800,-0.005200,1.100000,7.813115,8971,120.930000,24.760000,39,243
6.660013,1782129032672.480469,1782129032680.392090,1782129032679.843750,1782129032680.398926,-0.015000,0.105000,0.000000,0.106066,-0.001600,0.000000,-0.003200,1.100000,7.847803,8971,120.930000,24.760000,39,11
6.670014,1782129032684.480469,1782129032690.310059,1782129032689.845215,1782129032690.315918,0.030000,-0.090000,-0.060000,0.112250,0.001600,0.006800,-0.002400,1.100000,7.881215,8971,120.930000,24.760000,39,95
6.680012,1782129032696.480469,1782129032700.318604,1782129032699.844971,1782129032700.325195,-0.045000,0.060000,0.120000,0.141510,-0.006000,-0.004400,-0.004800,1.100000,7.913320,9085,120.570000,24.700000,38,101
6.690019,1782129032704.480469,1782129032710.301758,1782129032709.844482,1782129032710.307129,0.060000,0.060000,-0.090000,0.123693,-0.003600,0.010000,-0.006000,1.100000,7.944142,9085,120.570000,24.700000,38,83
6.700015,1782129032716.480469,1782129032720.320068,1782129032709.844482,1782129032710.307129,0.060000,0.060000,-0.090000,0.123693,-0.003600,0.010000,-0.006000,1.100000,7.973608,9228,120.650000,24.730000,38,183
6.710014,1782129032728.480469,1782129032730.325928,1782129032729.844482,1782129032730.332275,0.120000,0.045000,-0.090000,0.156605,-0.000400,0.010800,-0.005200,1.200000,8.001738,9271,120.690000,24.720000,38,0
6.720014,1782129032736.480469,1782129032740.311523,1782129032739.845215,1782129032740.317627,-0.015000,-0.075000,0.030000,0.082158,-0.001200,-0.004000,0.000400,1.200000,8.028521,9271,120.690000,24.720000,38,183
6.730011,1782129032748.480469,1782129032750.317383,1782129032749.844238,1782129032750.324951,-0.015000,0.105000,-0.030000,0.110227,-0.006000,0.001600,-0.000400,1.200000,8.053927,9271,120.690000,24.720000,38,23
6.740013,1782129032761.480469,1782129032760.295898,1782129032759.843994,1782129032760.300049,0.045000,-0.090000,-0.030000,0.105000,-0.001600,0.001600,-0.007600,1.200000,8.077969,9271,120.690000,24.720000,38,104
6.750014,1782129032772.480469,1782129032770.315918,1782129032769.843262,1782129032770.322510,-0.060000,0.075000,0.180000,0.204022,-0.004000,-0.008000,-0.004800,1.200000,8.100619,9357,120.400000,24.670000,38,89
6.760024,1782129032781.480469,1782129032780.316406,1782129032779.844482,1782129032780.323486,0.060000,-0.120000,-0.150000,0.201246,0.004800,0.008800,-0.001200,1.200000,8.121886,9357,120.400000,24.670000,38,250
6.770014,1782129032781.480469,1782129032780.316406,1782129032789.848389,1782129032790.332031,-0.030000,0.015000,0.180000,0.183098,0.002400,-0.008400,-0.005200,1.200000,8.141704,9357,120.400000,24.670000,38,250
6.780013,1782129032792.480469,1782129032800.321045,1782129032799.844238,1782129032800.328613,0.090000,0.015000,-0.120000,0.150748,-0.001200,0.011600,-0.000800,1.200000,8.160119,9357,120.400000,24.670000,38,130
6.790013,1782129032804.480469,1782129032810.317383,1782129032799.844238,1782129032800.328613,0.090000,0.015000,-0.120000,0.150748,-0.001200,0.011600,-0.000800,1.200000,8.177109,9357,120.400000,24.670000,38,32
6.800014,1782129032816.480469,1782129032820.317627,1782129032819.846680,1782129032820.324707,0.090000,-0.045000,-0.210000,0.232863,-0.001600,0.013200,-0.008800,1.200000,8.192663,9385,120.770000,24.750000,38,9
6.810016,1782129032828.480469,1782129032830.331787,1782129032829.846191,1782129032830.339844,-0.030000,0.015000,0.180000,0.183098,-0.007200,-0.007600,-0.004400,1.200000,8.206777,9542,120.730000,24.680000,38,0
6.820010,1782129032836.480469,1782129032840.302002,1782129032839.856445,1782129032840.305908,0.030000,0.045000,-0.060000,0.080777,-0.005200,0.010800,-0.004400,1.200000,8.219429,9542,120.730000,24.680000,38,113
6.830009,1782129032844.480469,1782129032850.291260,1782129032849.846436,1782129032850.294434,-0.045000,0.015000,0.030000,0.056125,-0.010400,-0.009200,-0.000800,1.200000,8.230634,9542,120.730000,24.680000,38,28
6.840011,1782129032856.480469,1782129032860.323730,1782129032859.867676,1782129032860.332275,0.060000,0.105000,0.090000,0.150748,-0.010800,0.006000,-0.003600,1.200000,8.240381,9542,120.730000,24.680000,38,245
6.850012,1782129032868.480469,1782129032870.311279,1782129032869.847412,1782129032870.318359,-0.090000,-0.030000,-0.090000,0.130767,0.000000,-0.011600,0.002000,1.200000,8.248661,9542,120.730000,24.680000,38,128
6.860010,1782129032881.480469,1782129032880.304199,1782129032879.907471,1782129032880.310303,0.045000,0.075000,0.210000,0.227486,0.002000,0.004000,-0.006400,1.200000,8.255469,9542,120.730000,24.680000,38,194
6.870011,1782129032881.480469,1782129032880.304199,1782129032889.846191,1782129032890.293945,0.000000,-0.120000,-0.270000,0.295466,0.005600,-0.004400,-0.008800,1.200000,8.260808,9542,120.730000,24.680000,38,194
6.880011,1782129032892.480469,1782129032900.302979,1782129032889.846191,1782129032890.293945,0.000000,-0.120000,-0.270000,0.295466,0.005600,-0.004400,-0.008800,1.200000,8.264671,9757,120.690000,24.720000,38,164
6.890012,1782129032904.480469,1782129032910.300781,1782129032909.843994,1782129032910.306641,-0.090000,0.000000,0.150000,0.174929,0.002800,-0.014400,-0.007600,1.200000,8.267058,9757,120.690000,24.720000,38,35
