0.000000,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.010052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.020051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.030052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.040052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.050052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.060051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.070052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.080051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.090051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.100051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.110052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.120051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.130052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.140052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.150052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.160051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.170053,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.180052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.190052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.200052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.210052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.220051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.230051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.240051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.250053,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.260051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.270052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.280051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.290052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.300052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.310052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.320052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.330052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.340052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.350051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.360051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.370052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.380051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.390051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.400051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.410052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.420051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.430052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.440053,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.450052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.460053,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.470053,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.480052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.490053,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.500053,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.510051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.520052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.530052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.540052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.550052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.560052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.570052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.580052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.590052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.600052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.610051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.620052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.630052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.640052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.650052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.660051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.670052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.680052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.690051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.700052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.710052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.720052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.730051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.740052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.750052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.760051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.770052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.780052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.790052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.800051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.810052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.820052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.830051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.840051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.850052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.860051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.870051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.880052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.890051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.900052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.910052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.920051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.930052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.940052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.950052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.960052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.970052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.980051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
0.990051,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
1.000052,1782030532608.000000,1782030532608.000000,0.001534,-0.001534,0.000000,-0.001534,0.000000,0.000000,0.000000,0.000000
