timestep,esc_msg_time_ms,esc_receive_time_ms,force_msg_time_ms,force_receive_time_ms,force_x,force_y,force_z,force_norm,torque_x,torque_y,torque_z,power_current,rotor0_target_thrust,rotor0_rpm,rotor0_esc_current,rotor0_esc_voltage,rotor0_temperature,rotor0_crc_error
0.620052,1782129874925.832031,1782129874928.055664,1782129874927.676025,1782129874928.060059,0.105000,-0.795000,-3.660000,3.746819,0.046000,0.054800,-0.046800,4.900000,7.000000,117014,51.800000,0.080000,94,128
0.630051,1782129874941.832031,1782129874938.055420,1782129874937.708984,1782129874938.060059,-0.015000,-1.125000,-3.600000,3.771717,0.070000,0.038400,-0.044000,4.900000,7.000000,117014,51.800000,0.080000,94,85
0.640048,1782129874950.832275,1782129874948.047363,1782129874947.758545,1782129874948.052246,-0.045000,-1.290000,-3.660000,3.880944,0.082000,0.018400,-0.051200,4.900000,7.000000,117014,51.800000,0.080000,94,221
0.650062,1782129874961.832031,1782129874958.029541,1782129874957.800537,1782129874958.031494,-0.060000,-1.320000,-3.600000,3.834840,0.082800,0.001200,-0.044000,4.900000,7.000000,117014,51.800000,0.080000,94,214
0.660054,1782129874973.832031,1782129874968.082520,1782129874967.755859,1782129874968.070801,-0.045000,-1.155000,-3.690000,3.866801,0.076400,-0.014800,-0.044000,4.900000,7.000000,117014,51.800000,0.080000,94,158
0.670054,1782129874973.832031,1782129874968.082520,1782129874967.755859,1782129874968.070801,-0.045000,-1.155000,-3.690000,3.866801,0.076400,-0.014800,-0.044000,4.900000,7.000000,117014,51.800000,0.080000,94,158
0.680054,1782129874985.832031,1782129874988.079834,1782129874987.681885,1782129874988.087891,0.030000,-1.260000,-3.600000,3.814250,0.067600,-0.004400,-0.046000,4.900000,7.000000,117014,51.800000,0.080000,94,92
0.690051,1782129874993.832031,1782129874998.048828,1782129874997.733398,1782129874998.052490,0.015000,-1.005000,-3.510000,3.651075,0.068400,-0.022400,-0.051600,4.900000,7.000000,117014,51.800000,0.080000,94,144
0.700054,1782129875010.832275,1782129875008.055664,1782129875007.690918,1782129875008.059814,-0.090000,-0.675000,-3.570000,3.634367,0.043600,-0.045600,-0.048400,4.900000,7.000000,117014,51.800000,0.080000,94,154
0.710050,1782129875017.832031,1782129875018.069580,1782129875017.822266,1782129875018.076904,-0.015000,-0.330000,-3.330000,3.346345,0.022800,-0.049600,-0.049600,4.900000,7.000000,117014,51.800000,0.080000,94,96
0.720054,1782129875025.832031,1782129875028.042969,1782129875027.665039,1782129875028.052490,-0.105000,0.165000,-3.360000,3.365687,-0.006000,-0.060400,-0.049600,4.900000,7.000000,117014,51.800000,0.080000,94,181
0.730050,1782129875037.832031,1782129875038.066406,1782129875037.782715,1782129875038.071533,-0.090000,0.540000,-3.210000,3.256348,-0.013600,-0.060400,-0.046000,4.900000,7.000000,117014,51.800000,0.080000,94,48
0.740052,1782129875050.832275,1782129875048.037842,1782129875047.684814,1782129875048.040283,-0.210000,0.855000,-3.180000,3.299625,-0.032000,-0.057600,-0.051200,4.900000,7.000000,117014,51.800000,0.080000,94,244
0.750049,1782129875061.832031,1782129875058.050537,1782129875057.715088,1782129875058.053955,-0.045000,1.170000,-3.090000,3.304395,-0.050800,-0.036000,-0.043600,4.900000,7.000000,117014,51.800000,0.080000,94,29
0.760048,1782129875070.832275,1782129875068.025879,1782129875057.715088,1782129875058.053955,-0.045000,1.170000,-3.090000,3.304395,-0.050800,-0.036000,-0.043600,4.900000,7.000000,117014,51.800000,0.080000,94,49
0.770049,1782129875070.832275,1782129875068.025879,1782129875077.717773,1782129875078.090332,-0.090000,1.140000,-3.120000,3.322966,-0.051600,-0.041600,-0.043200,4.900000,7.000000,117014,51.800000,0.080000,94,49
0.780112,1782129875081.832031,1782129875088.036133,1782129875087.729492,1782129875088.039062,-0.090000,1.260000,-3.150000,3.393847,-0.060800,-0.031200,-0.043600,4.900000,7.000000,117014,51.800000,0.080000,94,252
0.790055,1782129875093.832031,1782129875098.098389,1782129875097.729980,1782129875098.101318,-0.120000,1.350000,-3.090000,3.374167,-0.069200,-0.014800,-0.045600,4.900000,7.000000,117014,51.800000,0.080000,94,114
0.800051,1782129875105.832031,1782129875108.080322,1782129875107.794189,1782129875108.087891,-0.120000,1.290000,-3.120000,3.378298,-0.062800,0.004800,-0.050000,4.900000,7.000000,117014,51.800000,0.080000,94,138
0.810048,1782129875117.832031,1782129875118.039551,1782129875117.664062,1782129875118.042480,-0.120000,1.095000,-3.000000,3.195845,-0.054800,0.022800,-0.044400,4.900000,7.000000,117014,51.800000,0.080000,94,166
0.820049,1782129875125.832031,1782129875128.029053,1782129875127.730957,1782129875128.036377,-0.060000,0.630000,-3.120000,3.183536,-0.030400,0.038000,-0.048000,4.000000,7.000000,117014,51.800000,0.080000,94,224
0.830050,1782129875137.832031,1782129875138.029297,1782129875137.715088,1782129875138.031250,-0.015000,0.150000,-3.300000,3.303441,-0.004800,0.050800,-0.044000,4.000000,7.000000,117014,51.800000,0.080000,94,2
0.840027,1782129875150.832275,1782129875148.032715,1782129875147.720215,1782129875148.035400,0.060000,-0.180000,-3.270000,3.275500,0.018000,0.058800,-0.052400,4.000000,7.000000,117014,51.800000,0.080000,94,223
0.850050,1782129875157.832031,1782129875158.012451,1782129875147.720215,1782129875148.035400,0.060000,-0.180000,-3.270000,3.275500,0.018000,0.058800,-0.052400,4.000000,7.000000,117014,51.800000,0.080000,94,203
0.860049,1782129875170.832275,1782129875168.037598,1782129875167.673828,1782129875168.040771,0.000000,-0.060000,-3.390000,3.390531,0.008400,0.054000,-0.047200,4.000000,7.000000,117014,51.800000,0.080000,94,133
0.870049,1782129875170.832275,1782129875168.037598,1782129875177.715332,1782129875178.029785,-0.030000,-0.405000,-3.420000,3.444027,0.027200,0.052000,-0.041600,4.000000,7.000000,117014,51.800000,0.080000,94,133
0.880110,1782129875185.832031,1782129875188.034180,1782129875187.758057,1782129875188.037598,0.090000,-0.855000,-3.570000,3.672060,0.044000,0.050800,-0.049200,4.000000,7.000000,117014,51.800000,0.080000,94,229
0.890136,1782129875193.832031,1782129875198.095459,1782129875197.713135,1782129875198.098633,0.015000,-1.080000,-3.540000,3.701111,0.062000,0.038400,-0.048000,4.000000,7.000000,117014,51.800000,0.080000,94,45
0.900122,1782129875205.832031,1782129875208.122559,1782129875207.758789,1782129875208.125977,-0.015000,-1.260000,-3.690000,3.899221,0.073600,0.018000,-0.044000,4.000000,7.000000,117014,51.800000,0.080000,94,127
0.910066,1782129875213.832031,1782129875218.108643,1782129875217.713623,1782129875218.111572,-0.030000,-1.200000,-3.570000,3.766404,0.082800,-0.000800,-0.048400,4.000000,7.000000,117014,51.800000,0.080000,94,203
0.920030,1782129875221.832031,1782129875228.053711,1782129875227.733398,1782129875228.059570,0.075000,-1.080000,-3.750000,3.903143,0.074800,-0.018800,-0.044800,4.000000,7.000000,117014,51.800000,0.080000,94,94
0.930050,1782129875233.832031,1782129875238.016357,1782129875237.715088,1782129875238.019531,-0.030000,-0.990000,-3.480000,3.618204,0.064800,-0.036000,-0.048800,4.000000,7.000000,117014,51.800000,0.080000,94,87
0.940048,1782129875245.832031,1782129875248.033936,1782129875237.715088,1782129875238.019531,-0.030000,-0.990000,-3.480000,3.618204,0.064800,-0.036000,-0.048800,4.000000,7.000000,117014,51.800000,0.080000,94,43
0.950048,1782129875257.832031,1782129875258.026123,1782129875237.715088,1782129875238.019531,-0.030000,-0.990000,-3.480000,3.618204,0.064800,-0.036000,-0.048800,4.000000,7.000000,117014,51.800000,0.080000,94,104
0.960048,1782129875270.832275,1782129875268.031738,1782129875267.725586,1782129875268.029541,-0.015000,-1.860000,-2.610000,3.204984,0.137200,0.009200,0.049200,4.000000,7.000000,117014,51.800000,0.080000,94,255
0.970048,1782129875281.832031,1782129875278.027588,1782129875267.725586,1782129875268.029541,-0.015000,-1.860000,-2.610000,3.204984,0.137200,0.009200,0.049200,4.000000,7.000000,117014,51.800000,0.080000,94,94
0.980048,1782129875290.832275,1782129875288.029785,1782129875287.725342,1782129875288.028076,-0.090000,-2.505000,-2.190000,3.328547,0.215600,0.025200,0.035600,4.000000,7.000000,117014,51.800000,0.080000,94,139
0.990048,1782129875301.832031,1782129875298.028564,1782129875297.770752,1782129875298.026367,-0.135000,-1.725000,-2.040000,2.674967,0.162400,-0.009200,0.026400,4.000000,7.000000,117014,51.800000,0.080000,94,53
1.000053,1782129875301.832031,1782129875298.028564,1782129875307.713379,1782129875308.084717,-0.015000,-0.285000,-1.860000,1.881768,0.030400,-0.010400,0.016800,4.000000,7.000000,117014,51.800000,0.080000,94,53
1.010049,1782129875313.832031,1782129875318.079590,1782129875307.713379,1782129875308.084717,-0.015000,-0.285000,-1.860000,1.881768,0.030400,-0.010400,0.016800,4.000000,7.000264,117014,51.800000,0.080000,94,25
1.020049,1782129875321.832031,1782129875328.038330,1782129875327.653564,1782129875328.035645,-0.060000,0.615000,-1.350000,1.484697,-0.040000,0.018800,0.008800,4.100000,7.001048,117014,51.800000,0.080000,94,63
1.030061,1782129875333.832031,1782129875338.031738,1782129875327.653564,1782129875328.035645,-0.060000,0.615000,-1.350000,1.484697,-0.040000,0.018800,0.008800,4.100000,7.002347,117014,51.800000,0.080000,94,17
1.040048,1782129875345.832031,1782129875348.041748,1782129875347.675781,1782129875348.043945,-0.045000,0.525000,-1.290000,1.393467,-0.032800,0.007200,-0.006800,4.100000,7.004145,4728,116.620000,24.760000,38,123
1.050049,1782129875353.832031,1782129875358.029785,1782129875357.663574,1782129875358.031982,-0.045000,0.030000,-1.230000,1.231188,0.019200,-0.014800,-0.010000,4.100000,7.006431,4728,116.620000,24.760000,38,143
1.060049,1782129875365.832031,1782129875368.029785,1782129875367.662598,1782129875368.032227,-0.030000,0.135000,-1.200000,1.207942,-0.014400,-0.015200,-0.011200,4.100000,7.009185,4728,116.620000,24.760000,38,180
1.070052,1782129875377.832031,1782129875378.029053,1782129875377.664551,1782129875378.031006,-0.075000,-0.345000,-1.170000,1.222109,0.028800,0.006000,-0.010000,4.100000,7.012386,4728,116.620000,24.760000,38,120
1.080049,1782129875390.832275,1782129875388.044189,1782129875387.761475,1782129875388.047852,-0.120000,-0.780000,-1.260000,1.486741,0.082000,-0.013200,-0.010000,4.100000,7.016005,4728,116.620000,24.760000,38,227
1.090049,1782129875401.832031,1782129875398.039062,1782129875397.688477,1782129875398.042236,-0.060000,-0.570000,-1.230000,1.356982,0.040400,-0.019600,-0.012800,4.100000,7.020014,4728,116.620000,24.760000,38,131
1.100049,1782129875413.832031,1782129875408.032227,1782129875407.685547,1782129875408.034912,0.030000,-0.690000,-1.260000,1.436872,0.056000,0.018400,-0.013600,4.100000,7.024382,4728,116.620000,24.760000,38,23
1.110050,1782129875413.832031,1782129875408.032227,1782129875417.703369,1782129875418.029297,-0.030000,-0.915000,-1.200000,1.509346,0.088000,0.000000,-0.016400,4.100000,7.029073,4728,116.620000,24.760000,38,23
1.120050,1782129875430.832275,1782129875428.042969,1782129875417.703369,1782129875418.029297,-0.030000,-0.915000,-1.200000,1.509346,0.088000,0.000000,-0.016400,4.100000,7.034048,4728,116.620000,24.760000,38,84
1.130073,1782129875430.832275,1782129875428.042969,1782129875437.670898,1782129875438.045654,-0.015000,0.210000,-1.140000,1.159278,-0.004800,-0.006000,-0.013200,4.100000,7.039280,4728,116.620000,24.760000,38,84
1.140051,1782129875441.832031,1782129875448.079590,1782129875447.696289,1782129875448.084473,0.000000,0.600000,-1.140000,1.288255,-0.056800,0.006000,-0.018800,4.100000,7.044691,4728,116.620000,24.760000,38,168
1.150050,1782129875453.832031,1782129875458.040771,1782129875457.670166,1782129875458.043457,-0.150000,0.255000,-1.080000,1.119788,-0.009200,0.002800,-0.022000,4.100000,7.050270,4728,116.620000,24.760000,38,198
1.160131,1782129875465.832031,1782129875468.084961,1782129875467.673096,1782129875468.088135,-0.045000,0.330000,-1.050000,1.101556,-0.020800,-0.016000,-0.017600,4.100000,7.056006,4728,116.620000,24.760000,38,145
1.170123,1782129875477.832031,1782129875478.124512,1782129875477.668213,1782129875478.127930,-0.060000,0.615000,-1.080000,1.244277,-0.051200,0.004000,-0.018000,4.100000,7.061757,4728,116.620000,24.760000,38,67
1.180120,1782129875490.832275,1782129875488.112305,1782129875487.676025,1782129875488.115723,-0.030000,0.165000,-1.080000,1.092943,-0.000400,0.004000,-0.016000,4.100000,7.067525,4728,116.620000,24.760000,38,201
1.190117,1782129875501.832031,1782129875498.114258,1782129875497.682129,1782129875498.118164,-0.030000,0.270000,-1.050000,1.084574,-0.012800,-0.013200,-0.016000,4.100000,7.073260,4728,116.620000,24.760000,38,129
1.200049,1782129875510.832275,1782129875508.109863,1782129875497.682129,1782129875498.118164,-0.030000,0.270000,-1.050000,1.084574,-0.012800,-0.013200,-0.016000,4.100000,7.078875,4728,116.620000,24.760000,38,174
1.210113,1782129875521.832031,1782129875518.041016,1782129875517.709961,1782129875518.037842,-0.030000,-0.090000,-1.110000,1.114047,0.004800,-0.008000,-0.018800,4.100000,7.084430,4728,116.620000,24.760000,38,21
1.220049,1782129875530.832275,1782129875528.115479,1782129875527.701660,1782129875528.118164,-0.030000,-0.330000,-1.200000,1.244910,0.029200,0.012400,-0.020400,-0.100000,7.089733,4728,116.620000,24.760000,38,18
1.230052,1782129875541.832031,1782129875538.039551,1782129875537.673828,1782129875538.036377,0.000000,-0.495000,-1.140000,1.242829,0.052800,-0.009200,-0.020400,-0.100000,7.094839,4728,116.620000,24.760000,38,131
1.240116,1782129875553.832031,1782129875548.061768,1782129875547.679199,1782129875548.058105,0.015000,-0.015000,-1.110000,1.110203,-0.003600,-0.003200,-0.018400,-0.100000,7.099693,4728,116.620000,24.760000,38,52
1.250052,1782129875553.832031,1782129875548.061768,1782129875557.730713,1782129875558.114502,-0.075000,-0.270000,-1.110000,1.144825,0.025200,0.007600,-0.017200,-0.100000,7.104159,4728,116.620000,24.760000,38,52
1.260050,1782129875561.832031,1782129875568.047119,1782129875567.677002,1782129875568.050781,-0.060000,-0.285000,-1.140000,1.176616,0.034800,-0.010000,-0.017600,-0.100000,7.108280,4728,116.620000,24.760000,38,11
1.270049,1782129875573.832031,1782129875578.048340,1782129875577.672607,1782129875578.052490,0.000000,0.120000,-1.170000,1.176138,-0.018400,-0.004800,-0.020000,-0.100000,7.111981,4728,116.620000,24.760000,38,69
