x,y,z,qw,qx,qy,qz
6.123233995736766e-17,6.123233995736766e-17,0.7,1.0,-3.061616997868383e-17,1.5308084989341915e-17,4.686749320818305e-34
-0.003141587485879529,-0.003141571982779441,0.7000059217431589,0.9999984578799194,0.0015707879049811034,-0.0007853897337686259,5.109465189599957e-06
-0.00628314396555872,-0.006283019941676073,0.7000236867388552,0.9999938315869616,0.003141525279436121,-0.0015707288911858057,2.0437621417406205e-05
-0.009424638433144025,-0.009424219857704107,0.7000532942857572,0.9999861213229675,0.0047121615946226,-0.002355966903007416,4.5983750694763605e-05
-0.012566039883352653,-0.012565047721668785,0.70009474321501,0.9999753274243021,0.006282646325364024,-0.0031410532142020567,8.17466564937544e-05
-0.015707317311820523,-0.015705379539063997,0.7001480318902805,0.9999614503617998,0.007852928951834207,-0.00392593729105502,0.0001277246639248791
-0.01884843971540805,-0.018845091334967146,0.7002131582078233,0.9999444907406893,0.009422958961340822,-0.00471056862826808,0.00018391561998696201
-0.02198937609250523,-0.021984059158932576,0.7002901195965625,0.9999244493004926,0.010992685850108808,-0.005494896756054235,0.0002503168938882123
-0.025130095443337407,-0.025122159089884705,0.7003789130181948,0.9999013269149095,0.012562059125064464,-0.006278871247226576,0.00032692537743858174
-0.028270566770273207,-0.028259267241012218,0.7004795349673075,0.9998751245916713,0.014131028305620965,-0.007062441724280407,0.0004137374855126625
-0.031410759078128056,-0.03139525976465645,0.7005919814715185,0.9998458434723798,0.01569954292546214,-0.00784555786646577,0.0005107491565840722
-0.03455064137447228,-0.034530012857202905,0.7007162480916325,0.9998134848323221,0.017267552534329045,-0.008628169416851435,0.0006179558533303503
-0.037690182669934576,-0.037663402763966396,0.7008523299218159,0.999778050080262,0.01883500669980476,-0.009410226189376833,0.0007353525633088072
-0.040829351978509835,-0.04079530578407862,0.701000221589791,0.9997395407582129,0.020401855009102025,-0.010191678075892975,0.0008629337997023266
